AGENCY_ID,PRIMARY_AGENCY_ID,PROD_ABBR,PROD_LINE,STATE_ABBR,STAT_PROFILE_DATE_YEAR,RETENTION_POLY_QTY,POLY_INFORCE_QTY,PREV_POLY_INFORCE_QTY,NB_WRTN_PREM_AMT,WRTN_PREM_AMT,PREV_WRTN_PREM_AMT,PRD_ERND_PREM_AMT,PRD_INCRD_LOSSES_AMT,MONTHS,RETENTION_RATIO,LOSS_RATIO,LOSS_RATIO_3YR,GROWTH_RATE_3YR,AGENCY_APPOINTMENT_YEAR,ACTIVE_PRODUCERS,MAX_AGE,MIN_AGE,VENDOR_IND,VENDOR,PL_START_YEAR,PL_END_YEAR,COMMISIONS_START_YEAR,COMMISIONS_END_YEAR,CL_START_YEAR,CL_END_YEAR,ACTIVITY_NOTES_START_YEAR,ACTIVITY_NOTES_END_YEAR,CL_BOUND_CT_MDS,CL_QUO_CT_MDS,CL_BOUND_CT_SBZ,CL_QUO_CT_SBZ,CL_BOUND_CT_eQT,CL_QUO_CT_eQT,PL_BOUND_CT_ELINKS,PL_QUO_CT_ELINKS,PL_BOUND_CT_PLRANK,PL_QUO_CT_PLRANK,PL_BOUND_CT_eQTte,PL_QUO_CT_eQTte,PL_BOUND_CT_APPLIED,PL_QUO_CT_APPLIED,PL_BOUND_CT_TRANSACTNOW,PL_QUO_CT_TRANSACTNOW
61,8365,GENERALIAB,CL,PA,2015,0,0,0,15389,36347.54,20930.66,10300.1,60000,5,99999,1.650730696,99999,99999,2008,7,69,32,Y,E,2008,99999,2008,99999,2011,99999,2013,99999,1,1,0,1,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
61,8365,WORKCOMP,CL,PA,2008,0,0,99999,51566,51566,99999,32664.93,1518.38,8,99999,0.029445371,99999,99999,2008,7,69,32,Y,E,2008,99999,2008,99999,2011,99999,2013,99999,1,1,0,1,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
61,8365,WORKCOMP,CL,PA,2009,0,0,0,15290,72524,51566,68397.82,4871.3,12,99999,0.06716811,0.298604931,99999,2008,7,69,32,Y,E,2008,99999,2008,99999,2011,99999,2013,99999,1,1,0,1,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
61,8365,WORKCOMP,CL,PA,2010,0,0,0,7173,51336.3,72524,53847.52,9355.56,12,99999,0.182240637,0.24519715,99999,2008,7,69,32,Y,E,2008,99999,2008,99999,2011,99999,2013,99999,1,1,0,1,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
61,8365,WORKCOMP,CL,PA,2011,0,0,0,0,18932.9,51336.3,33444.07,41819.05,12,99999,2.208803194,0.317266344,0.010921705,2008,7,69,32,Y,E,2008,99999,2008,99999,2011,99999,2013,99999,1,1,0,1,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
61,8365,WORKCOMP,CL,PA,2012,0,0,0,4378,18087.53,18932.9,18142.68,9168.93,12,99999,0.506919961,0.446811121,-0.118066353,2008,7,69,32,Y,E,2008,99999,2008,99999,2011,99999,2013,99999,1,1,0,1,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
61,8365,WORKCOMP,CL,PA,2013,0,0,0,558,22692,18087.53,21722.1,0,12,99999,0,0.529523113,-0.07225118,2008,7,69,32,Y,E,2008,99999,2008,99999,2011,99999,2013,99999,1,1,0,1,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
61,8365,WORKCOMP,CL,PA,2014,0,0,0,2849,14662.26,22692,18202.36,0,12,99999,0,0.546421611,-0.013444423,2008,7,69,32,Y,E,2008,99999,2008,99999,2011,99999,2013,99999,1,1,0,1,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
61,8365,WORKCOMP,CL,PA,2015,0,0,0,34446,50715,16731,11837.7,0,5,99999,0,99999,99999,2008,7,69,32,Y,E,2008,99999,2008,99999,2011,99999,2013,99999,1,1,0,1,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,ANNIV,PL,OH,2008,0,59,99999,23155.9,19881.9,99999,1356.5,0,4,99999,0,99999,99999,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,ANNIV,PL,OH,2009,401,733,59,17070.14,55135.59,19881.9,55179.58,45639.11,12,99999,0.827761343,0.827074911,99999,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,ANNIV,PL,OH,2010,717,717,733,968.43,60725.64,55135.59,62023.01,56965.92,12,0.978171896,0.938086779,0.786878782,99999,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,ANNIV,PL,OH,2011,657,657,717,1064.74,60187.42,60725.64,61783.64,31617.71,12,0.916317992,0.525320906,0.696299863,0.406586639,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,ANNIV,PL,OH,2012,552,553,657,813.33,47368.78,60187.42,50822.05,574.41,12,0.840182648,0.012126341,0.446851217,-0.029581468,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,ANNIV,PL,OH,2013,460,460,553,771,42378.05,47368.78,43807.17,8090.66,12,0.831826401,0.190916288,0.261231748,-0.100123418,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,ANNIV,PL,OH,2014,402,403,460,522.59,36905.46,42378.05,37509.38,48.59,12,0.873913044,0.001316607,0.107736768,-0.104145038,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,ANNIV,PL,OH,2015,146,146,173,161.62,10967.19,13461.9,14497.62,0,5,0.843930636,0,99999,99999,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,DWELLFIRE,PL,OH,2008,0,15,99999,3390,2555,99999,355.27,0,4,99999,0,99999,99999,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,DWELLFIRE,PL,OH,2009,13,91,15,1683,3482.14,2555,3376.29,5389.16,12,0.866666667,1.547657475,0.827074911,99999,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,DWELLFIRE,PL,OH,2010,67,77,91,0,3313.93,3482.14,3534.54,0,12,0.736263736,0,0.786878782,99999,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,DWELLFIRE,PL,OH,2011,67,67,77,0,2805,3313.93,3431.01,6104.52,12,0.87012987,2.176299465,0.696299863,0.406586639,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,DWELLFIRE,PL,OH,2012,55,55,67,0,2246.3,2805,2615.85,0,12,0.820895522,0,0.446851217,-0.029581468,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,DWELLFIRE,PL,OH,2013,48,48,55,0,2472,2246.3,2326.12,0,12,0.872727273,0,0.261231748,-0.100123418,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,DWELLFIRE,PL,OH,2014,36,36,48,0,2415,2472,2292.68,0,12,0.75,0,0.107736768,-0.104145038,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,DWELLFIRE,PL,OH,2015,8,8,16,0,0,1084,799.68,0,5,0.5,99999,99999,99999,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,HOMEOWNERS,PL,OH,2008,0,32,99999,6609,5595.02,99999,385.92,0,4,99999,0,99999,99999,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,HOMEOWNERS,PL,OH,2009,26,339,32,9442,12554.79,5595.02,10814.8,8635.69,12,0.8125,0.687840259,0.827074911,99999,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,HOMEOWNERS,PL,OH,2010,322,371,339,0,13936.34,12554.79,14144.59,1909.94,12,0.949852507,0.13704746,0.786878782,99999,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,HOMEOWNERS,PL,OH,2011,351,351,371,0,14877.95,13936.34,14986.39,2900,12,0.946091644,0.194919327,0.696299863,0.406586639,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,HOMEOWNERS,PL,OH,2012,312,312,351,0,15480.68,14877.95,15406.36,4615.73,12,0.888888889,0.298160675,0.446851217,-0.029581468,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,HOMEOWNERS,PL,OH,2013,255,256,312,0,11849.89,15480.68,13032.99,2816.25,12,0.817307692,0.237660434,0.261231748,-0.100123418,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,HOMEOWNERS,PL,OH,2014,232,232,256,0,16712.21,11849.89,13769.13,3050.23,12,0.90625,0.182515059,0.107736768,-0.104145038,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,HOMEOWNERS,PL,OH,2015,89,89,99,0,5168.62,7190.54,5791.44,0,5,0.898989899,0,99999,99999,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,MOTORHOME,PL,OH,2008,0,1,99999,58,58,99999,7.97,0,1,99999,0,99999,99999,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,MOTORHOME,PL,OH,2009,1,22,1,137.5,391,58,289.2,0,12,1,0,0.827074911,99999,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,MOTORHOME,PL,OH,2010,22,24,22,0,439,391,421.24,0,12,1,0,0.786878782,99999,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,MOTORHOME,PL,OH,2011,23,23,24,0,381,439,430.8,0,12,0.958333333,0,0.696299863,0.406586639,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,MOTORHOME,PL,OH,2012,12,12,23,0,323,381,323.23,0,12,0.52173913,0,0.446851217,-0.029581468,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,MOTORHOME,PL,OH,2013,12,12,12,0,323,323,323,0,12,1,0,0.261231748,-0.100123418,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,MOTORHOME,PL,OH,2014,12,12,12,0,323,323,323,0,12,1,0,0.107736768,-0.104145038,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,MOTORHOME,PL,OH,2015,5,5,5,0,161.5,161.5,134.48,0,5,1,0,99999,99999,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,PERSUMBREL,PL,OH,2008,0,2,99999,246,246,99999,2.12,0,1,99999,0,99999,99999,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,PERSUMBREL,PL,OH,2009,2,33,2,385,575,246,393.63,0,12,1,0,0.827074911,99999,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,PERSUMBREL,PL,OH,2010,33,36,33,0,435,575,579.92,0,12,1,0,0.786878782,99999,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,PERSUMBREL,PL,OH,2011,36,36,36,0,605,435,604.43,0,12,1,0,0.696299863,0.406586639,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,PERSUMBREL,PL,OH,2012,27,27,36,0,505.38,605,508.14,0,12,0.75,0,0.446851217,-0.029581468,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,PERSUMBREL,PL,OH,2013,24,24,27,0,435,505.38,435,0,12,0.888888889,0,0.261231748,-0.100123418,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,PERSUMBREL,PL,OH,2014,24,24,24,0,340,435,377.81,0,12,1,0,0.107736768,-0.104145038,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
84,7651,PERSUMBREL,PL,OH,2015,10,10,10,0,170,0,140.66,0,5,1,0,99999,99999,2008,17,73,28,Y,A,2008,99999,99999,99999,2011,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
87,8497,BOILERMACH,CL,OH,2005,0,0,99999,0,24.4,99999,11.08,0,8,99999,0,99999,99999,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,BOILERMACH,CL,OH,2006,0,0,0,0,171.54,24.4,171.54,0,12,99999,0,0,99999,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,BOILERMACH,CL,OH,2007,0,0,0,0,404,171.54,222.48,0,12,99999,0,0,99999,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,BOILERMACH,CL,OH,2008,0,0,0,0,-50,404,131.52,0,12,99999,99999,0.271319751,-0.303504382,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,BOILERMACH,CL,OH,2009,0,0,0,0,142,-50,142,0,12,99999,0,0.271319751,-0.123087194,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,BOILERMACH,CL,OH,2010,0,0,0,70,176.98,142,155.97,0,12,99999,0,0.271319751,-0.437621324,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,BOILERMACH,CL,OH,2011,0,0,0,0,244,176.98,163,0,12,99999,0,0,-0.082762159,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,BOILERMACH,CL,OH,2012,0,0,0,0,122,244,122.01,0,12,99999,0,0.438535986,-0.14146798,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,BOILERMACH,CL,OH,2013,0,0,0,0,-114.68,122,-104.65,0,12,99999,99999,0.657803979,99999,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,BOILERMACH,CL,OH,2014,0,0,0,0,0,-114.68,0,0,12,99999,99999,1.315607959,-1,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,BOILERMACH,CL,OH,2015,0,0,0,0,0,0,0,0,5,99999,99999,99999,99999,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,BOP,CL,OH,2005,0,0,0,0,7792,7419.23,6627.27,0,8,99999,0,99999,99999,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,BOP,CL,OH,2006,0,0,0,0,4861.14,11145,5689.97,0,12,99999,0,0,99999,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,BOP,CL,OH,2007,0,0,0,0,3753.06,4861.14,4568.08,0,12,99999,0,0,99999,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,BOP,CL,OH,2008,0,0,0,0,3869,3753.06,4109.19,6501.06,12,99999,1.68029465,0.271319751,-0.303504382,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,BOP,CL,OH,2009,0,0,0,0,3506.69,3869,3459.34,0,12,99999,0,0.271319751,-0.123087194,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,BOP,CL,OH,2010,0,0,0,0,-846.44,3506.69,1729.6,0,12,99999,99999,0.271319751,-0.437621324,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,BOP,CL,OH,2011,0,0,0,0,1094,-846.44,1070.14,0,12,99999,0,0,-0.082762159,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,BOP,CL,OH,2012,0,0,0,0,1204,1094,1170.15,0,12,99999,0,0.438535986,-0.14146798,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,BOP,CL,OH,2013,0,0,0,0,0,1204,392.54,0,12,99999,99999,0.657803979,99999,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,BOP,CL,OH,2014,0,0,0,0,0,0,0,0,12,99999,99999,1.315607959,-1,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,BOP,CL,OH,2015,0,0,0,0,0,0,0,0,5,99999,99999,99999,99999,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,COMMAUTO,CL,OH,2005,0,0,0,0,11398.05,12019.94,7762.72,833.84,8,99999,0.073156373,99999,99999,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,COMMAUTO,CL,OH,2006,0,0,0,0,3701.08,11994.48,7373.45,0,12,99999,0,0,99999,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,COMMAUTO,CL,OH,2007,0,0,0,0,5330.5,3701.08,4319.61,0,12,99999,0,0,99999,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,COMMAUTO,CL,OH,2008,0,0,0,0,2820.49,5330.5,4071.59,0,12,99999,0,0.271319751,-0.303504382,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,COMMAUTO,CL,OH,2009,0,0,0,0,3168.29,2820.49,3050.93,0,12,99999,0,0.271319751,-0.123087194,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,COMMAUTO,CL,OH,2010,0,0,0,0,2046.36,3168.29,2368.8,0,12,99999,0,0.271319751,-0.437621324,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,COMMAUTO,CL,OH,2011,0,0,0,0,2632.5,2046.36,2575.66,0,12,99999,0,0,-0.082762159,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,COMMAUTO,CL,OH,2012,0,0,0,0,2689,2632.5,2643.99,7141.12,12,99999,2.655678691,0.438535986,-0.14146798,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,COMMAUTO,CL,OH,2013,0,0,0,0,-1605.4,2689,-1472.84,0,12,99999,99999,0.657803979,99999,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,COMMAUTO,CL,OH,2014,0,0,0,0,0,-1605.4,0,0,12,99999,99999,1.315607959,-1,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,COMMAUTO,CL,OH,2015,0,0,0,0,0,0,0,0,5,99999,99999,99999,99999,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,COMMINLMAR,CL,OH,2005,0,0,0,0,69.58,2917,190.51,0,8,99999,0,99999,99999,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,COMMINLMAR,CL,OH,2006,0,0,0,0,437,-910.41,397.17,0,12,99999,0,0,99999,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,COMMINLMAR,CL,OH,2007,0,0,0,0,444,437,439.33,0,12,99999,0,0,99999,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,COMMINLMAR,CL,OH,2008,0,0,0,0,270.96,444,416.23,0,12,99999,0,0.271319751,-0.303504382,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,COMMINLMAR,CL,OH,2009,0,0,0,0,-133.79,270.96,3.05,0,12,99999,99999,0.271319751,-0.123087194,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,COMMINLMAR,CL,OH,2010,0,0,0,0,0,-133.79,0,0,12,99999,99999,0.271319751,-0.437621324,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,COMMINLMAR,CL,OH,2011,0,0,0,0,0,0,0,0,12,99999,99999,0,-0.082762159,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,COMMINLMAR,CL,OH,2012,0,0,0,0,0,0,0,0,2,99999,99999,0.438535986,-0.14146798,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,COMMPOL,CL,OH,2005,81,94,103,0,0,0,0,0,8,0.786407767,99999,99999,99999,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
87,8497,COMMPOL,CL,OH,2006,90,102,150,0,0,0,0,0,12,0.6,99999,0,99999,1986,66,79,26,Y,E,2010,99999,2010,99999,2011,2011,2013,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,127,421,51,276,0,0
